timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack
5.0,12,116.08333333333333,64.0,46.0,64.0,224.0,224.0,224,33,No
10.0,19,111.89473684210526,64.0,49.0,64.0,224.0,224.0,224,44,No
15.0,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
20.0,12,114.41666666666667,64.0,50.5,64.0,224.0,224.0,224,44,No
25.0,80,73.1625,64.0,64.0,64.0,64.0,64.0,224,33,No
30.0,35,82.0,64.0,64.0,64.0,64.0,174.40000000000018,224,33,No
35.0,13,97.07692307692308,64.0,49.0,64.0,64.0,224.0,224,44,No
40.0,23,96.21739130434783,64.0,49.0,64.0,82.0,224.0,224,33,No
45.0,10,126.0,64.0,62.0,64.0,224.0,224.0,224,44,No
50.0,15,116.33333333333333,64.0,52.0,64.0,224.0,224.0,224,33,No
55.0,14,129.14285714285714,64.0,64.0,64.0,220.5,224.0,224,44,No
60.0,15,119.53333333333333,64.0,55.0,64.0,224.0,224.0,255,45,No
65.0,35,134.17142857142858,64.0,45.0,45.0,239.5,255.0,255,33,No
70.0,16,110.4375,64.0,56.5,64.0,224.0,224.0,224,22,No
75.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
80.0,31,87.29032258064517,64.0,55.0,59.5,64.0,224.0,224,49,No
85.0,17,107.3529411764706,64.0,44.0,64.0,210.0,224.0,224,33,No
90.0,11,108.54545454545455,64.0,33.0,64.0,162.0,224.0,224,33,No
95.0,13,96.6923076923077,64.0,45.0,64.0,64.0,224.0,224,44,No
100.0,20,110.05,64.0,49.0,64.0,224.0,224.0,224,33,No
105.0,17,97.52941176470588,64.0,47.0,64.0,64.0,224.0,224,44,No
110.0,18,135.38888888888889,82.0,64.0,64.0,224.0,224.0,224,33,No
115.0,23,121.82608695652173,64.0,48.0,64.0,215.0,224.0,224,40,No
120.0,18,105.55555555555556,64.0,44.2,64.0,193.0,224.0,224,22,No
125.0,12,114.0,64.0,46.0,64.0,224.0,224.0,224,44,No
130.0,16,112.4375,64.0,49.0,64.0,224.0,224.0,224,33,No
135.0,13,110.15384615384616,64.0,48.0,64.0,224.0,224.0,224,44,No
140.0,14,120.42857142857143,64.0,53.5,64.0,224.0,224.0,224,33,No
145.0,20,107.85,64.0,48.5,64.0,210.0,224.0,224,44,No
150.0,14,121.85714285714286,82.0,42.3,64.0,224.0,224.0,224,33,No
155.0,17,106.94117647058823,64.0,47.0,64.0,224.0,224.0,224,44,No
160.0,18,107.11111111111111,64.0,49.7,64.0,193.0,224.0,224,33,No
165.0,12,101.08333333333333,64.0,50.5,64.0,104.0,224.0,224,44,No
170.0,15,127.0,64.0,52.0,64.0,224.0,224.0,224,33,No
175.0,210,68.34285714285714,64.0,64.0,64.0,64.0,64.0,224,44,No
180.0,14,97.92857142857143,64.0,33.0,49.0,100.0,224.0,224,33,No
185.0,12,114.41666666666667,64.0,50.5,64.0,224.0,224.0,224,44,No
190.0,19,106.42105263157895,64.0,48.0,64.0,162.0,224.0,224,33,No
195.0,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
200.0,16,113.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
205.0,22,118.22727272727273,64.0,50.5,64.0,220.5,224.0,224,40,No
210.0,13,124.38461538461539,64.0,48.0,64.0,224.0,224.0,224,33,No
215.0,15,103.4,64.0,49.4,64.0,144.0,224.0,224,44,No
220.0,17,110.17647058823529,64.0,56.0,64.0,224.0,224.0,224,33,No
225.0,19,102.73684210526316,64.0,49.0,64.0,144.0,224.0,224,44,No
230.0,20,127.25,64.0,62.0,64.0,224.0,224.0,224,33,No
235.0,16,122.875,82.0,48.5,64.0,213.5,224.0,224,33,No
240.0,14,118.28571428571429,64.0,50.0,64.0,224.0,224.0,224,44,No
245.0,24,87.33333333333333,64.0,50.0,50.0,64.0,224.0,224,33,No
250.0,12,100.66666666666667,64.0,46.0,64.0,104.0,224.0,224,44,No
255.0,16,112.4375,64.0,49.0,64.0,224.0,224.0,224,33,No
260.0,10,108.0,64.0,44.0,64.0,184.0,224.0,224,44,No
265.0,20,126.1,64.0,62.5,64.0,224.0,224.0,224,33,No
270.0,31,89.96774193548387,64.0,44.0,56.5,64.0,224.0,224,44,No
275.0,15,105.0,64.0,49.0,64.0,162.0,224.0,224,33,No
280.0,14,106.85714285714286,64.0,50.0,64.0,184.0,224.0,224,44,No
285.0,15,105.06666666666666,64.0,49.4,64.0,162.0,224.0,224,33,No
290.0,18,114.27777777777777,64.0,47.5,64.0,224.0,224.0,224,44,No
295.0,23,124.0,64.0,44.800000000000004,64.0,215.0,224.0,224,33,No
300.0,14,106.85714285714286,64.0,50.0,64.0,184.0,224.0,224,44,No
305.0,13,138.23076923076923,100.0,64.0,64.0,224.0,224.0,224,33,No
310.0,14,94.35714285714286,64.0,45.5,64.0,64.0,224.0,224,44,No
315.0,15,115.66666666666667,64.0,49.0,64.0,224.0,224.0,224,33,No
320.0,12,114.0,64.0,46.0,64.0,224.0,224.0,224,44,No
325.0,15,126.46666666666667,64.0,64.0,64.0,217.0,224.0,224,33,No
330.0,25,93.0,64.0,44.0,49.0,100.0,224.0,224,33,No
335.0,21,82.57142857142857,64.0,49.0,49.0,64.0,224.0,224,49,No
340.0,20,73.9,64.0,42.9,49.0,64.0,112.40000000000018,224,22,No
345.0,96,70.36458333333333,64.0,64.0,64.0,64.0,64.0,224,49,No
350.0,17,109.29411764705883,64.0,47.0,64.0,224.0,224.0,224,33,No
355.0,41,125.17073170731707,64.0,64.0,64.0,208.0,220.0,224,44,No
360.0,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
365.0,14,131.14285714285714,64.0,64.0,64.0,224.0,224.0,224,44,No
370.0,19,121.15789473684211,64.0,48.0,64.0,224.0,224.0,224,33,No
375.0,13,110.53846153846153,64.0,52.0,64.0,224.0,224.0,224,44,No
380.0,31,76.7741935483871,64.0,55.0,55.0,64.0,100.0,224,33,No
385.0,20,115.65,64.0,48.5,64.0,213.5,224.0,224,40,No
390.0,20,101.4,64.0,33.0,64.0,131.0,224.0,224,22,No
395.0,16,121.8125,64.0,56.5,64.0,224.0,224.0,224,44,No
400.0,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
405.0,26,83.84615384615384,64.0,49.0,49.25,64.0,224.0,224,44,No
410.0,16,123.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
415.0,13,121.84615384615384,64.0,64.0,64.0,210.0,224.0,224,44,No
420.0,12,131.08333333333334,82.0,64.0,64.0,224.0,224.0,224,33,No
425.0,16,110.5625,64.0,46.5,64.0,224.0,224.0,224,44,No
430.0,12,131.08333333333334,82.0,64.0,64.0,224.0,224.0,224,33,No
435.0,20,109.25,64.0,48.5,64.0,224.0,224.0,224,44,No
440.0,12,131.08333333333334,82.0,64.0,64.0,224.0,224.0,224,33,No
445.0,17,106.17647058823529,64.0,47.0,64.0,210.0,224.0,224,44,No
450.0,12,118.16666666666667,82.0,36.1,64.0,224.0,224.0,224,33,No
455.0,21,90.47619047619048,64.0,49.0,64.0,64.0,224.0,224,44,No
460.0,14,132.92857142857142,82.0,64.0,64.0,224.0,224.0,224,33,No
465.0,25,99.04,64.0,49.0,64.0,64.0,224.0,224,44,No
470.0,16,134.3125,82.0,64.0,64.0,224.0,224.0,224,33,No
475.0,24,107.25,64.0,41.2,64.0,210.0,224.0,224,33,No
480.0,11,125.9090909090909,100.0,64.0,64.0,224.0,224.0,224,33,No
485.0,12,99.41666666666667,64.0,44.5,60.25,104.0,224.0,224,44,No
490.0,18,110.72222222222223,64.0,64.0,64.0,193.0,224.0,224,33,No
495.0,21,98.76190476190476,64.0,49.0,64.0,64.0,224.0,224,44,No
500.0,12,131.08333333333334,82.0,64.0,64.0,224.0,224.0,224,33,No
505.0,18,113.55555555555556,64.0,58.0,64.0,210.0,224.0,224,44,No
510.0,10,128.5,82.0,60.9,64.0,224.0,224.0,224,33,No
515.0,96,68.27083333333333,64.0,64.0,64.0,64.0,64.0,224,44,No
520.0,10,128.5,82.0,60.9,64.0,224.0,224.0,224,33,No
525.0,16,90.5625,64.0,46.5,64.0,64.0,224.0,224,44,No
530.0,24,123.625,64.0,64.0,64.0,224.0,224.0,224,33,No
535.0,20,115.85,64.0,48.5,64.0,213.5,224.0,224,44,No
540.0,14,121.5,64.0,64.0,64.0,224.0,224.0,224,33,No
545.0,17,111.11764705882354,64.0,58.0,64.0,224.0,224.0,224,44,No
550.0,12,100.16666666666667,64.0,34.1,59.0,131.0,224.0,224,33,No
555.0,17,108.11764705882354,64.0,49.0,64.0,224.0,224.0,224,44,No
560.0,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
565.0,26,127.3076923076923,64.0,64.0,64.0,210.0,224.0,224,40,No
570.0,29,133.41379310344828,64.0,45.0,45.0,255.0,255.0,255,33,No
575.0,13,125.23076923076923,64.0,52.0,64.0,224.0,224.0,255,44,No
580.0,13,112.07692307692308,64.0,48.0,64.0,224.0,224.0,224,33,No
585.0,15,115.0,64.0,55.0,64.0,224.0,224.0,224,44,No
590.0,21,115.95238095238095,64.0,50.0,64.0,224.0,224.0,224,33,No
595.0,21,130.52380952380952,64.0,64.0,64.0,224.0,224.0,224,49,No
600.0,15,104.33333333333333,64.0,44.0,64.0,162.0,224.0,224,33,No
605.0,16,113.6875,64.0,41.0,64.0,224.0,224.0,224,33,No
610.0,13,110.15384615384616,64.0,48.0,64.0,224.0,224.0,224,44,No
615.0,15,91.53333333333333,64.0,39.400000000000006,56.5,82.0,224.0,224,22,No
620.0,14,105.78571428571429,64.0,45.5,64.0,184.0,224.0,224,44,No
625.0,17,128.52941176470588,64.0,64.0,64.0,224.0,224.0,224,33,No
630.0,24,94.83333333333333,64.0,44.0,60.25,100.0,224.0,224,33,No
635.0,4,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
640.0,15,104.33333333333333,64.0,44.0,64.0,162.0,224.0,224,33,No
645.0,9,96.22222222222223,64.0,49.0,64.0,64.0,224.0,224,49,No
650.0,24,108.625,64.0,45.800000000000004,64.0,224.0,224.0,224,33,No
655.0,15,135.2,64.0,64.0,64.0,224.0,224.0,224,40,No
660.0,24,100.79166666666667,64.0,44.0,64.0,131.0,224.0,224,22,No
665.0,75,116.70666666666666,64.0,64.0,64.0,210.0,210.0,224,49,No
670.0,162,70.5246913580247,64.0,64.0,64.0,64.0,64.0,224,33,No
675.0,14,120.07142857142857,64.0,64.0,64.0,224.0,224.0,224,49,No
680.0,17,109.0,64.0,44.0,64.0,224.0,224.0,224,33,No
685.0,12,129.41666666666666,64.0,64.0,64.0,224.0,224.0,224,49,No
690.0,21,91.66666666666667,64.0,44.0,50.0,100.0,224.0,224,33,No
695.0,12,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
700.0,17,107.3529411764706,64.0,44.0,64.0,210.0,224.0,224,33,No
705.0,9,96.22222222222223,64.0,49.0,64.0,64.0,224.0,224,49,No
710.0,46,103.52173913043478,64.0,53.0,64.0,193.0,224.0,224,33,No
715.0,15,118.0,64.0,45.400000000000006,64.0,224.0,224.0,224,33,No
720.0,20,99.9,64.0,43.9,64.0,104.0,224.0,224,43,No
725.0,58,102.1896551724138,64.0,44.0,64.0,193.0,224.0,224,33,No
730.0,20,116.55,64.0,62.0,64.0,213.5,224.0,224,43,No
735.0,19,103.94736842105263,64.0,43.8,64.0,162.0,224.0,224,43,No
740.0,17,96.17647058823529,64.0,43.0,64.0,64.0,224.0,224,33,No
745.0,15,113.4,64.0,46.0,64.0,224.0,224.0,224,40,No
750.0,19,94.52631578947368,64.0,48.0,56.5,82.0,224.0,224,33,No
755.0,15,115.0,64.0,55.0,64.0,224.0,224.0,224,44,No
760.0,23,130.91304347826087,64.0,64.0,64.0,222.0,224.0,224,33,No
765.0,14,107.21428571428571,64.0,53.5,64.0,184.0,224.0,224,44,No
770.0,15,116.73333333333333,64.0,55.6,64.0,224.0,224.0,224,33,No
775.0,18,97.05555555555556,64.0,40.7,52.75,100.0,224.0,224,33,No
780.0,13,128.69230769230768,100.0,64.0,64.0,224.0,224.0,224,33,No
785.0,13,110.15384615384616,64.0,48.0,64.0,224.0,224.0,224,44,No
790.0,166,72.59638554216868,64.0,64.0,64.0,64.0,64.0,224,33,No
795.0,20,100.5,64.0,48.5,64.0,104.0,224.0,224,44,No
800.0,9,117.88888888888889,64.0,57.800000000000004,64.0,224.0,224.0,224,33,No
805.0,14,118.28571428571429,64.0,50.0,64.0,224.0,224.0,224,44,No
810.0,8,124.625,82.0,54.7,64.0,224.0,224.0,224,33,No
815.0,18,104.55555555555556,64.0,47.5,64.0,184.0,224.0,224,44,No
820.0,15,126.46666666666667,64.0,64.0,64.0,217.0,224.0,224,33,No
825.0,17,107.82352941176471,64.0,47.0,64.0,224.0,224.0,224,44,No
830.0,13,125.92307692307692,64.0,64.0,64.0,224.0,224.0,224,33,No
835.0,22,95.04545454545455,64.0,44.0,53.5,64.0,224.0,224,40,No
840.0,15,128.33333333333334,64.0,64.0,64.0,224.0,224.0,224,33,No
845.0,23,87.04347826086956,64.0,50.0,50.0,64.0,224.0,224,44,No
850.0,19,122.0,64.0,57.800000000000004,64.0,217.0,224.0,224,33,No
855.0,19,102.42105263157895,64.0,48.0,64.0,144.0,224.0,224,44,No
860.0,10,128.5,82.0,60.9,64.0,224.0,224.0,224,33,No
865.0,41,89.70731707317073,64.0,46.0,64.0,64.0,224.0,224,44,No
870.0,54,78.37037037037037,64.0,44.6,64.0,64.0,177.0000000000003,224,33,No
875.0,24,81.08333333333333,64.0,49.0,64.0,64.0,175.9999999999999,224,44,No
880.0,10,128.5,82.0,60.9,64.0,224.0,224.0,224,33,No
885.0,22,87.31818181818181,64.0,44.5,52.75,64.0,224.0,224,22,No
890.0,16,123.375,64.0,56.5,64.0,224.0,224.0,224,33,No
895.0,18,105.44444444444444,64.0,48.2,64.0,184.0,224.0,224,44,No
900.0,13,123.76923076923077,64.0,64.0,64.0,210.0,224.0,224,33,No
905.0,16,92.125,64.0,38.5,59.0,100.0,224.0,224,33,No
910.0,15,135.8,64.0,64.0,64.0,224.0,224.0,224,49,No
915.0,20,100.75,64.0,44.0,60.25,131.0,224.0,224,33,No
920.0,13,137.84615384615384,64.0,64.0,64.0,224.0,224.0,224,64,No
925.0,17,100.3529411764706,64.0,47.6,64.0,100.0,224.0,224,40,No
930.0,25,84.48,64.0,33.0,49.0,64.0,224.0,224,22,No
935.0,6,114.0,64.0,54.0,64.0,184.0,224.0,224,44,No
940.0,19,120.6842105263158,64.0,60.0,64.0,217.0,224.0,224,33,No
945.0,157,67.85350318471338,64.0,64.0,64.0,64.0,64.0,224,44,No
950.0,17,109.29411764705883,64.0,47.0,64.0,224.0,224.0,224,33,No
955.0,15,127.06666666666666,64.0,64.0,64.0,224.0,224.0,224,50,No
960.0,14,96.14285714285714,64.0,36.3,49.0,100.0,224.0,224,33,No
965.0,28,84.39285714285714,64.0,55.0,61.75,64.0,224.0,224,49,No
970.0,20,116.85,64.0,44.0,64.0,213.5,224.0,224,33,No
975.0,10,110.5,64.0,62.5,64.0,184.0,224.0,224,49,No
980.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
985.0,13,124.38461538461539,64.0,64.0,64.0,224.0,224.0,224,49,No
990.0,20,109.5,64.0,44.0,64.0,224.0,224.0,224,33,No
995.0,8,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
1000.0,18,104.94444444444444,64.0,44.0,64.0,182.5,224.0,224,33,No
1005.0,13,110.92307692307692,64.0,52.0,64.0,224.0,224.0,224,49,No
1010.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
1015.0,17,100.0,64.0,37.2,64.0,100.0,224.0,224,33,No
1020.0,14,118.28571428571429,64.0,50.0,64.0,224.0,224.0,224,44,No
1025.0,12,116.5,64.0,50.5,64.0,224.0,224.0,224,33,No
1030.0,17,116.47058823529412,64.0,56.0,64.0,210.0,224.0,224,44,No
1035.0,15,116.66666666666667,64.0,55.0,64.0,224.0,224.0,224,33,No
1040.0,15,114.66666666666667,64.0,52.0,64.0,224.0,224.0,224,44,No
1045.0,12,116.5,64.0,50.5,64.0,224.0,224.0,224,33,No
1050.0,15,91.33333333333333,64.0,46.0,56.5,64.0,224.0,224,44,No
1055.0,27,97.33333333333333,64.0,48.0,64.0,82.0,224.0,224,48,No
1060.0,20,97.45,64.0,44.0,60.0,100.5,224.0,224,33,No
1065.0,14,107.57142857142857,64.0,53.5,64.0,184.0,224.0,224,49,No
1070.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
1075.0,20,105.85,64.0,33.0,64.0,131.0,224.0,224,33,No
1080.0,19,104.0,64.0,60.0,64.0,144.0,224.0,224,44,No
1085.0,17,119.88235294117646,64.0,58.0,64.0,224.0,224.0,224,33,No
1090.0,21,106.95238095238095,64.0,44.0,64.0,210.0,224.0,224,33,No
1095.0,16,113.0625,64.0,64.0,64.0,224.0,224.0,224,49,No
1100.0,157,67.85350318471338,64.0,64.0,64.0,64.0,64.0,224,33,No
1105.0,17,107.3529411764706,64.0,45.4,64.0,224.0,224.0,224,40,No
1110.0,21,99.0952380952381,64.0,46.0,64.0,100.0,224.0,224,33,No
1115.0,13,136.30769230769232,64.0,64.0,64.0,224.0,224.0,224,44,No
1120.0,22,120.22727272727273,64.0,64.0,64.0,220.5,224.0,224,33,No
1125.0,22,95.86363636363636,64.0,48.0,52.75,64.0,224.0,224,44,No
1130.0,14,120.42857142857143,64.0,53.5,64.0,224.0,224.0,224,33,No
1135.0,20,102.0,64.0,62.0,64.0,104.0,224.0,224,44,No
1140.0,15,116.73333333333333,64.0,55.6,64.0,224.0,224.0,224,33,No
1145.0,19,103.21052631578948,64.0,48.0,64.0,144.0,224.0,224,44,No
1150.0,26,122.65384615384616,64.0,56.5,64.0,210.0,224.0,224,33,No
1155.0,22,103.22727272727273,64.0,44.5,64.0,184.0,224.0,224,22,No
1160.0,13,112.53846153846153,64.0,52.800000000000004,64.0,224.0,224.0,224,33,No
1165.0,14,118.28571428571429,64.0,50.0,64.0,224.0,224.0,224,44,No
1170.0,14,109.0,64.0,53.5,64.0,193.0,224.0,224,33,No
1175.0,35,140.85714285714286,64.0,45.0,45.0,255.0,255.0,255,44,No
1180.0,16,132.5625,82.0,64.0,64.0,224.0,224.0,224,33,No
1185.0,17,107.82352941176471,64.0,47.0,64.0,224.0,224.0,224,44,No
1190.0,20,110.3,64.0,48.1,64.0,224.0,224.0,224,33,No
1195.0,13,108.3076923076923,64.0,44.0,64.0,224.0,224.0,224,40,No
1200.0,21,92.28571428571429,64.0,33.0,64.0,100.0,224.0,224,22,No
1205.0,17,106.94117647058823,64.0,47.0,64.0,224.0,224.0,224,44,No
1210.0,12,128.75,82.0,64.0,64.0,213.5,224.0,224,33,No
1215.0,20,99.75,64.0,48.5,60.25,104.0,224.0,224,44,No
1220.0,13,125.92307692307692,64.0,64.0,64.0,224.0,224.0,224,33,No
1225.0,21,99.95238095238095,64.0,44.0,64.0,100.0,224.0,224,33,No
1230.0,13,110.92307692307692,64.0,52.0,64.0,224.0,224.0,224,49,No
1235.0,10,92.5,64.0,42.9,49.0,91.0,224.0,224,33,No
1240.0,14,142.0,137.0,64.0,64.0,224.0,224.0,224,64,No
1245.0,21,90.66666666666667,64.0,44.0,49.0,64.0,224.0,224,33,No
1250.0,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
1255.0,42,120.21428571428571,64.0,64.0,64.0,208.0,223.6,224,33,No
1260.0,12,129.5,64.0,64.0,64.0,224.0,224.0,224,50,No
1265.0,34,79.76470588235294,64.0,50.800000000000004,55.0,64.0,186.7999999999999,224,33,No
1270.0,16,142.0,137.0,64.0,64.0,224.0,224.0,224,64,No
1275.0,19,104.3157894736842,64.0,48.0,64.0,162.0,224.0,224,44,No
1280.0,18,112.94444444444444,64.0,40.0,64.0,224.0,224.0,224,33,No
1285.0,22,105.5909090909091,64.0,44.0,64.0,193.0,224.0,224,33,No
1290.0,12,129.41666666666666,64.0,64.0,64.0,224.0,224.0,224,49,No
1295.0,10,92.5,64.0,42.9,49.0,91.0,224.0,224,33,No
1300.0,13,135.69230769230768,64.0,64.0,64.0,224.0,224.0,224,64,No
1305.0,14,96.5,64.0,49.0,64.0,91.0,224.0,224,33,No
1310.0,16,121.5,64.0,54.0,64.0,224.0,224.0,224,44,No
1315.0,10,128.5,82.0,60.9,64.0,224.0,224.0,224,33,No
1320.0,17,107.88235294117646,64.0,47.6,64.0,224.0,224.0,224,44,No
1325.0,13,112.46153846153847,64.0,52.0,64.0,224.0,224.0,224,33,No
1330.0,14,116.28571428571429,64.0,50.0,64.0,210.0,224.0,224,44,No
1335.0,16,113.375,64.0,56.5,64.0,224.0,224.0,224,33,No
1340.0,14,118.28571428571429,64.0,50.0,64.0,224.0,224.0,224,44,No
1345.0,18,117.05555555555556,64.0,44.2,64.0,224.0,224.0,224,33,No
1350.0,18,95.66666666666667,64.0,47.5,64.0,64.0,224.0,224,44,No
1355.0,13,125.92307692307692,64.0,64.0,64.0,224.0,224.0,224,33,No
1360.0,18,122.44444444444444,64.0,58.0,64.0,220.5,224.0,224,44,No
1365.0,17,109.58823529411765,64.0,49.0,64.0,224.0,224.0,224,33,No
1370.0,18,103.55555555555556,64.0,42.8,64.0,184.0,224.0,224,40,No
1375.0,16,114.9375,82.0,33.0,64.0,224.0,224.0,224,33,No
1380.0,32,82.3125,64.0,64.0,64.0,64.0,208.00000000000034,224,44,No
1385.0,80,73.875,64.0,64.0,64.0,64.0,64.0,224,33,No
1390.0,21,106.95238095238095,64.0,44.0,64.0,210.0,224.0,224,33,No
1395.0,14,120.07142857142857,64.0,64.0,64.0,224.0,224.0,224,49,No
1400.0,17,98.76470588235294,64.0,44.0,64.0,100.0,224.0,224,33,No
1405.0,12,129.41666666666666,64.0,64.0,64.0,224.0,224.0,224,49,No
1410.0,18,105.66666666666667,64.0,44.0,64.0,193.0,224.0,224,33,No
1415.0,11,136.72727272727272,64.0,64.0,64.0,224.0,224.0,224,64,No
1420.0,20,116.85,64.0,44.0,64.0,213.5,224.0,224,33,No
1425.0,16,99.5,64.0,49.0,64.0,104.0,224.0,224,22,No
1430.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
1435.0,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
1440.0,19,104.52631578947368,64.0,41.8,64.0,162.0,224.0,224,33,No
1445.0,13,111.0,64.0,52.800000000000004,64.0,224.0,224.0,224,49,No
1450.0,27,118.81481481481481,64.0,47.0,64.0,210.0,224.0,224,33,No
1455.0,14,120.07142857142857,64.0,64.0,64.0,224.0,224.0,224,49,No
1460.0,16,100.3125,64.0,42.0,59.0,131.0,224.0,224,33,No
1465.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
1470.0,38,75.0,64.0,44.0,49.0,64.0,137.20000000000053,224,22,No
1475.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
1480.0,20,116.85,64.0,44.0,64.0,213.5,224.0,224,33,No
1485.0,11,120.81818181818181,64.0,64.0,64.0,224.0,224.0,224,49,No
1490.0,14,109.0,64.0,53.5,64.0,193.0,224.0,224,33,No
1495.0,12,114.0,64.0,46.0,64.0,224.0,224.0,224,44,No
1500.0,12,118.16666666666667,82.0,36.1,64.0,224.0,224.0,224,33,No
1505.0,18,105.44444444444444,64.0,48.2,64.0,184.0,224.0,224,44,No
1510.0,17,127.6470588235294,64.0,58.0,64.0,224.0,224.0,224,33,No
1515.0,18,105.38888888888889,64.0,47.5,64.0,184.0,224.0,224,44,No
1520.0,14,132.92857142857142,82.0,64.0,64.0,224.0,224.0,224,33,No
1525.0,20,85.0,64.0,42.9,49.0,73.0,224.0,224,33,No
1530.0,10,126.5,64.0,62.5,64.0,224.0,224.0,224,49,No
1535.0,10,92.5,64.0,42.9,49.0,91.0,224.0,224,33,No
1540.0,16,141.125,137.0,64.0,64.0,221.0,224.0,224,64,No
1545.0,18,95.94444444444444,64.0,44.0,52.75,91.0,224.0,224,33,No
1550.0,122,68.73770491803279,64.0,64.0,64.0,64.0,64.0,224,40,No
1555.0,18,106.77777777777777,64.0,40.7,64.0,193.0,224.0,224,33,No
1560.0,7,155.42857142857142,224.0,64.0,64.0,224.0,224.0,224,64,No
1565.0,37,82.83783783783784,64.0,53.0,55.0,64.0,224.0,224,33,No
1570.0,19,129.10526315789474,64.0,64.0,64.0,224.0,224.0,224,49,No
1575.0,20,100.75,64.0,44.0,60.25,131.0,224.0,224,33,No
1580.0,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
1585.0,20,109.5,64.0,44.0,64.0,224.0,224.0,224,33,No
1590.0,12,129.41666666666666,64.0,64.0,64.0,224.0,224.0,224,49,No
1595.0,17,109.0,64.0,44.0,64.0,224.0,224.0,224,33,No
1600.0,9,132.0,64.0,64.0,64.0,210.0,224.0,224,64,No
1605.0,24,101.29166666666667,64.0,45.5,64.0,131.0,224.0,224,33,No
1610.0,9,152.88888888888889,224.0,64.0,64.0,224.0,224.0,224,64,No
1615.0,20,110.5,64.0,42.9,64.0,224.0,224.0,224,33,No
1620.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
1625.0,22,97.45454545454545,64.0,44.5,64.0,91.0,224.0,224,33,No
1630.0,13,135.69230769230768,64.0,64.0,64.0,224.0,224.0,224,64,No
1635.0,24,94.25,64.0,44.0,64.0,73.0,224.0,224,33,No
1640.0,10,128.0,64.0,64.0,64.0,224.0,224.0,224,64,No
1645.0,18,96.77777777777777,64.0,44.0,64.0,91.0,224.0,224,33,No
1650.0,18,115.66666666666667,64.0,59.5,64.0,224.0,224.0,224,49,No
1655.0,37,81.64864864864865,64.0,50.0,50.0,64.0,224.0,224,33,No
1660.0,12,141.66666666666666,137.0,64.0,64.0,224.0,224.0,224,64,No
1665.0,18,96.22222222222223,64.0,47.5,52.75,91.0,224.0,224,33,No
1670.0,14,131.14285714285714,64.0,64.0,64.0,224.0,224.0,224,44,No
1675.0,16,95.9375,64.0,33.0,59.0,100.0,224.0,224,33,No
1680.0,193,68.25388601036269,64.0,64.0,64.0,64.0,64.0,224,33,No
1685.0,28,91.53571428571429,64.0,64.0,64.0,64.0,224.0,224,49,No
1690.0,25,106.08,64.0,37.400000000000006,64.0,210.0,224.0,224,33,No
1695.0,14,105.64285714285714,64.0,53.5,64.0,184.0,224.0,224,22,No
1700.0,18,97.61111111111111,64.0,44.0,64.0,91.0,224.0,224,33,No
1705.0,10,128.0,64.0,64.0,64.0,224.0,224.0,224,64,No
1710.0,17,98.70588235294117,64.0,44.0,64.0,100.0,224.0,224,33,No
1715.0,15,127.0,64.0,64.0,64.0,224.0,224.0,224,49,No
1720.0,23,123.08695652173913,64.0,48.0,64.0,215.0,224.0,224,33,No
1725.0,16,111.5625,64.0,56.5,64.0,224.0,224.0,224,40,No
1730.0,12,87.75,64.0,44.0,59.0,73.0,211.60000000000005,224,33,No
1735.0,15,127.0,64.0,64.0,64.0,224.0,224.0,224,49,No
1740.0,35,130.97142857142856,64.0,45.0,45.0,239.5,255.0,255,44,No
1745.0,18,114.16666666666667,64.0,44.2,64.0,224.0,224.0,255,22,No
1750.0,25,105.92,64.0,44.0,64.0,210.0,224.0,224,33,No
1755.0,13,110.92307692307692,64.0,52.0,64.0,224.0,224.0,224,49,No
1760.0,15,104.33333333333333,64.0,44.0,64.0,162.0,224.0,224,33,No
1765.0,8,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
1770.0,17,109.0,64.0,44.0,64.0,224.0,224.0,224,33,No
